Date,Open,High,Low,Close,Volume
02.05.2011 06:00:00.000 GMT+0900,1.35081,1.39281,1.33609,1.33774,1078297.0811
09.05.2011 06:00:00.000 GMT+0900,1.33947,1.34243,1.32276,1.33466,1161794.5608
16.05.2011 06:00:00.000 GMT+0900,1.33133,1.34576,1.32569,1.32794,1084795.4017
23.05.2011 06:00:00.000 GMT+0900,1.3261,1.34283,1.32562,1.33618,1134017.2344
30.05.2011 06:00:00.000 GMT+0900,1.33498,1.36743,1.33332,1.36502,953117.9402
06.06.2011 06:00:00.000 GMT+0900,1.36346,1.38391,1.35742,1.36112,998294.9598
13.06.2011 06:00:00.000 GMT+0900,1.35924,1.36253,1.33741,1.34726,1163659.8505
20.06.2011 06:00:00.000 GMT+0900,1.34654,1.36065,1.34386,1.3519,1205768.9877
27.06.2011 06:00:00.000 GMT+0900,1.35397,1.36877,1.34474,1.34813,1058110.0979
04.07.2011 06:00:00.000 GMT+0900,1.34768,1.35687,1.3224,1.32609,821687.0568
11.07.2011 06:00:00.000 GMT+0900,1.3251,1.33104,1.31047,1.32834,1158938.3911
18.07.2011 06:00:00.000 GMT+0900,1.32711,1.33187,1.31644,1.32276,1040201.5617
25.07.2011 06:00:00.000 GMT+0900,1.32768,1.33039,1.29278,1.3089,1042386.9418
01.08.2011 06:00:00.000 GMT+0900,1.3033,1.36743,1.29406,1.36696,1398600.8919
08.08.2011 06:00:00.000 GMT+0900,1.38229,1.42604,1.36675,1.37549,1869317.328
15.08.2011 06:00:00.000 GMT+0900,1.37567,1.3871,1.36474,1.38301,1230253.6291
22.08.2011 06:00:00.000 GMT+0900,1.38431,1.38598,1.36095,1.37035,1032493.4095
29.08.2011 06:00:00.000 GMT+0900,1.36886,1.37149,1.32615,1.33403,871686.8994
05.09.2011 06:00:00.000 GMT+0900,1.33487,1.34636,1.30288,1.30386,912239.4873
12.09.2011 06:00:00.000 GMT+0900,1.30203,1.34796,1.29854,1.33096,1084549.4976
19.09.2011 06:00:00.000 GMT+0900,1.32847,1.38839,1.32593,1.37897,1148484.2175
26.09.2011 06:00:00.000 GMT+0900,1.37769,1.39647,1.36456,1.38539,1169079.9187
03.10.2011 06:00:00.000 GMT+0900,1.38102,1.4087,1.36474,1.36875,1185490.8007
10.10.2011 06:00:00.000 GMT+0900,1.37247,1.37752,1.34133,1.34168,1033136.1686
17.10.2011 06:00:00.000 GMT+0900,1.34255,1.35422,1.33689,1.33883,1081287.0898
24.10.2011 06:00:00.000 GMT+0900,1.33927,1.34683,1.31806,1.32164,951502.7259
31.10.2011 06:00:00.000 GMT+0900,1.32089,1.33911,1.31105,1.32907,1224775.3169
07.11.2011 07:00:00.000 GMT+0900,1.32813,1.34646,1.32395,1.33663,1146901.001
14.11.2011 07:00:00.000 GMT+0900,1.33496,1.3532,1.32822,1.35098,1345920.7193
21.11.2011 07:00:00.000 GMT+0900,1.35166,1.38089,1.34997,1.36295,1285150.4404
28.11.2011 07:00:00.000 GMT+0900,1.35618,1.35896,1.30601,1.31093,1383654.0262
05.12.2011 07:00:00.000 GMT+0900,1.3091,1.32256,1.29616,1.30975,1255727.8875
12.12.2011 07:00:00.000 GMT+0900,1.31073,1.31649,1.29652,1.30665,1291393.4128
19.12.2011 07:00:00.000 GMT+0900,1.30549,1.31501,1.28358,1.28537,946131.5814
26.12.2011 07:00:00.000 GMT+0900,1.28439,1.28853,1.26306,1.2686,606327.3562
02.01.2012 07:00:00.000 GMT+0900,1.26527,1.27044,1.24198,1.24326,867157.0601
09.01.2012 07:00:00.000 GMT+0900,1.24402,1.25047,1.22628,1.228,1125808.2686
16.01.2012 07:00:00.000 GMT+0900,1.22752,1.24637,1.22273,1.23307,1196614.5417
23.01.2012 07:00:00.000 GMT+0900,1.22872,1.24783,1.22727,1.23978,1040771.0385
30.01.2012 07:00:00.000 GMT+0900,1.2428,1.24767,1.21673,1.22118,1110486.5801
06.02.2012 07:00:00.000 GMT+0900,1.21873,1.2419,1.21323,1.2363,1226923.1494
13.02.2012 07:00:00.000 GMT+0900,1.23518,1.23757,1.21483,1.22733,1446936.8535
20.02.2012 07:00:00.000 GMT+0900,1.22355,1.25916,1.22277,1.25718,1188313.9111
27.02.2012 07:00:00.000 GMT+0900,1.25731,1.26175,1.22608,1.22955,1244464.9895
05.03.2012 07:00:00.000 GMT+0900,1.22802,1.25195,1.2275,1.24069,1198829.2619
12.03.2012 06:00:00.000 GMT+0900,1.24098,1.25459,1.23865,1.24357,1137563.4473
19.03.2012 06:00:00.000 GMT+0900,1.24365,1.27566,1.2404,1.26744,1163816.9802
26.03.2012 06:00:00.000 GMT+0900,1.2681,1.29014,1.26227,1.28987,1196896.8315
02.04.2012 06:00:00.000 GMT+0900,1.27825,1.28775,1.26483,1.27043,996426.7521
09.04.2012 06:00:00.000 GMT+0900,1.27202,1.2783,1.25902,1.26044,945996.5775
16.04.2012 06:00:00.000 GMT+0900,1.25931,1.27655,1.2571,1.27311,987844.126700001
23.04.2012 06:00:00.000 GMT+0900,1.27114,1.28356,1.26464,1.26546,894707.123
30.04.2012 06:00:00.000 GMT+0900,1.26524,1.29199,1.2645,1.28435,754071.3396
07.05.2012 06:00:00.000 GMT+0900,1.28112,1.29034,1.27726,1.28885,1015419.2566
14.05.2012 06:00:00.000 GMT+0900,1.28794,1.30289,1.27718,1.29758,1103001.2524
21.05.2012 06:00:00.000 GMT+0900,1.29716,1.30078,1.27944,1.28235,1132155.5854
28.05.2012 06:00:00.000 GMT+0900,1.28071,1.28436,1.26666,1.28221,1113552.5581
04.06.2012 06:00:00.000 GMT+0900,1.27989,1.28715,1.25854,1.26177,1147929.2403
11.06.2012 06:00:00.000 GMT+0900,1.26533,1.2681,1.25263,1.25367,1124701.472
18.06.2012 06:00:00.000 GMT+0900,1.25476,1.25947,1.23945,1.2484,1108264.2592
25.06.2012 06:00:00.000 GMT+0900,1.24858,1.25164,1.23266,1.23624,1043992.1949
02.07.2012 06:00:00.000 GMT+0900,1.23484,1.23625,1.20087,1.20289,935388.169
09.07.2012 06:00:00.000 GMT+0900,1.2023,1.20968,1.19345,1.19753,953033.1396
16.07.2012 06:00:00.000 GMT+0900,1.19688,1.1994,1.17039,1.17127,920040.7365
23.07.2012 06:00:00.000 GMT+0900,1.16951,1.18561,1.16941,1.17465,1168205.3824
30.07.2012 06:00:00.000 GMT+0900,1.17375,1.17659,1.16046,1.17177,1035184.0846
06.08.2012 06:00:00.000 GMT+0900,1.17238,1.17748,1.1611,1.16153,893855.9257
13.08.2012 06:00:00.000 GMT+0900,1.16391,1.18497,1.16235,1.18314,782140.9232
20.08.2012 06:00:00.000 GMT+0900,1.18351,1.20703,1.17755,1.20213,911207.8615
27.08.2012 06:00:00.000 GMT+0900,1.20004,1.22306,1.19954,1.21693,791701.6601
03.09.2012 06:00:00.000 GMT+0900,1.22173,1.2391,1.22118,1.23399,882979.0557
10.09.2012 06:00:00.000 GMT+0900,1.2347,1.24507,1.2255,1.24397,981580.0026
17.09.2012 06:00:00.000 GMT+0900,1.24276,1.25524,1.23548,1.24115,927258.6616
24.09.2012 06:00:00.000 GMT+0900,1.24199,1.24596,1.23283,1.23813,840895.2517
01.10.2012 06:00:00.000 GMT+0900,1.23911,1.28233,1.23653,1.27895,884268.4145
08.10.2012 06:00:00.000 GMT+0900,1.28218,1.28234,1.25068,1.26603,875805.2911
15.10.2012 06:00:00.000 GMT+0900,1.26289,1.27308,1.25813,1.25995,870841.8558
22.10.2012 06:00:00.000 GMT+0900,1.26155,1.26715,1.24575,1.24693,851551.7798
29.10.2012 06:00:00.000 GMT+0900,1.24789,1.25336,1.23588,1.24093,685871.7108
05.11.2012 07:00:00.000 GMT+0900,1.23943,1.24078,1.21951,1.2235,789938.7123
12.11.2012 07:00:00.000 GMT+0900,1.22221,1.23979,1.21586,1.23196,693079.8605
19.11.2012 07:00:00.000 GMT+0900,1.23133,1.24265,1.22578,1.23949,653935.2185
26.11.2012 07:00:00.000 GMT+0900,1.2398,1.24923,1.2335,1.24511,700311.5632
03.12.2012 07:00:00.000 GMT+0900,1.24506,1.25443,1.23009,1.23202,717304.2393
10.12.2012 07:00:00.000 GMT+0900,1.22875,1.24634,1.2286,1.2454,609807.7893
17.12.2012 07:00:00.000 GMT+0900,1.2479,1.26993,1.24664,1.26762,622111.519
24.12.2012 07:00:00.000 GMT+0900,1.26674,1.28058,1.26585,1.27381,423367.7906
31.12.2012 07:00:00.000 GMT+0900,1.27393,1.27537,1.24425,1.24679,587275.0684
07.01.2013 07:00:00.000 GMT+0900,1.24734,1.26748,1.23567,1.2662,733914.7304
14.01.2013 07:00:00.000 GMT+0900,1.26609,1.27382,1.25595,1.26702,848285.4806
21.01.2013 07:00:00.000 GMT+0900,1.26659,1.29405,1.25683,1.29134,811265.762
28.01.2013 07:00:00.000 GMT+0900,1.29254,1.31899,1.28371,1.31039,856530.2293
04.02.2013 07:00:00.000 GMT+0900,1.30904,1.3158,1.29014,1.29474,909632.1991
11.02.2013 07:00:00.000 GMT+0900,1.29594,1.31449,1.28474,1.29626,821874.06
18.02.2013 07:00:00.000 GMT+0900,1.29712,1.30175,1.27431,1.27782,821483.0896
25.02.2013 07:00:00.000 GMT+0900,1.28241,1.29138,1.2676,1.27587,1095965.8809
04.03.2013 07:00:00.000 GMT+0900,1.27532,1.28651,1.26512,1.27009,791307.3013
11.03.2013 06:00:00.000 GMT+0900,1.2723,1.27332,1.24695,1.25598,812157.3719
18.03.2013 06:00:00.000 GMT+0900,1.24623,1.25076,1.23413,1.24323,941271.5903
25.03.2013 06:00:00.000 GMT+0900,1.23938,1.24942,1.22208,1.22953,736849.1816
01.04.2013 06:00:00.000 GMT+0900,1.22854,1.25636,1.22188,1.25078,710955.0798
08.04.2013 06:00:00.000 GMT+0900,1.2506,1.25536,1.2365,1.24737,795104.6633
15.04.2013 06:00:00.000 GMT+0900,1.24793,1.27388,1.24495,1.26976,1061358.8735
22.04.2013 06:00:00.000 GMT+0900,1.272,1.27752,1.25992,1.26742,854744.6503
29.04.2013 06:00:00.000 GMT+0900,1.26907,1.28879,1.26113,1.27087,809939.2109
06.05.2013 06:00:00.000 GMT+0900,1.27262,1.30175,1.27122,1.29549,832774.3312
13.05.2013 06:00:00.000 GMT+0900,1.29617,1.32242,1.29527,1.31908,1000061.8084
20.05.2013 06:00:00.000 GMT+0900,1.31594,1.34326,1.3104,1.33863,1102654.1697
27.05.2013 06:00:00.000 GMT+0900,1.34051,1.35909,1.33276,1.35708,1026575.4883
03.06.2013 06:00:00.000 GMT+0900,1.35081,1.40173,1.33693,1.39103,1137483.5853
10.06.2013 06:00:00.000 GMT+0900,1.40271,1.42364,1.3811,1.39379,1204130.9314
17.06.2013 06:00:00.000 GMT+0900,1.39477,1.4415,1.38244,1.42291,1215082.0756
24.06.2013 06:00:00.000 GMT+0900,1.42116,1.43146,1.39366,1.42338,1268764.082
01.07.2013 06:00:00.000 GMT+0900,1.42677,1.43951,1.4027,1.41482,1116761.4077
08.07.2013 06:00:00.000 GMT+0900,1.41491,1.4477,1.38628,1.44319,1187178.1337
15.07.2013 06:00:00.000 GMT+0900,1.44083,1.4417,1.41656,1.4322,1042676.4547
22.07.2013 06:00:00.000 GMT+0900,1.43072,1.44554,1.41853,1.43329,1125851.3931
29.07.2013 06:00:00.000 GMT+0900,1.43496,1.49389,1.43104,1.49097,1012276.7504
05.08.2013 06:00:00.000 GMT+0900,1.48851,1.49932,1.44779,1.45004,962870.2382
12.08.2013 06:00:00.000 GMT+0900,1.44892,1.4628,1.44493,1.45074,849744.3989
19.08.2013 06:00:00.000 GMT+0900,1.45102,1.49284,1.44427,1.48139,916075.0085
26.08.2013 06:00:00.000 GMT+0900,1.48073,1.50302,1.47601,1.48545,791600.2207
02.09.2013 06:00:00.000 GMT+0900,1.4769,1.48028,1.42599,1.4345,753861.9021
09.09.2013 06:00:00.000 GMT+0900,1.43018,1.44011,1.42347,1.43736,743940.1778
16.09.2013 06:00:00.000 GMT+0900,1.43132,1.43971,1.41926,1.43891,766136.7314
23.09.2013 06:00:00.000 GMT+0900,1.44555,1.45595,1.42727,1.45065,667151.929
30.09.2013 06:00:00.000 GMT+0900,1.44826,1.45515,1.4335,1.43738,750873.3136
07.10.2013 06:00:00.000 GMT+0900,1.43759,1.44658,1.42699,1.42986,656512.3107
14.10.2013 06:00:00.000 GMT+0900,1.43839,1.43841,1.41339,1.41375,665971.8143
21.10.2013 06:00:00.000 GMT+0900,1.41457,1.44194,1.4123,1.43943,701619.519
28.10.2013 06:00:00.000 GMT+0900,1.44026,1.45301,1.42512,1.42827,726099.8805
04.11.2013 07:00:00.000 GMT+0900,1.42561,1.4285,1.40504,1.42419,681747.7471
11.11.2013 07:00:00.000 GMT+0900,1.42267,1.44842,1.42267,1.43977,634832.411200001
18.11.2013 07:00:00.000 GMT+0900,1.43897,1.48063,1.43179,1.47759,771379.6206
25.11.2013 07:00:00.000 GMT+0900,1.47832,1.50309,1.47076,1.49169,630636.1975
02.12.2013 07:00:00.000 GMT+0900,1.48801,1.51614,1.47997,1.50521,843154.6198
09.12.2013 07:00:00.000 GMT+0900,1.50318,1.54315,1.50159,1.53226,735228.2983
16.12.2013 07:00:00.000 GMT+0900,1.53192,1.55761,1.53055,1.53191,626758.4406
23.12.2013 07:00:00.000 GMT+0900,1.53248,1.55964,1.5287,1.54982,375750.2992
30.12.2013 07:00:00.000 GMT+0900,1.55209,1.55566,1.5116,1.51829,505255.5097
06.01.2014 07:00:00.000 GMT+0900,1.51726,1.53551,1.51273,1.51917,671849.6625
13.01.2014 07:00:00.000 GMT+0900,1.51999,1.55073,1.50299,1.54143,629479.8175
20.01.2014 07:00:00.000 GMT+0900,1.54281,1.58311,1.52363,1.57431,644069.5491
27.01.2014 07:00:00.000 GMT+0900,1.57301,1.57718,1.53608,1.53975,696623.0096
03.02.2014 07:00:00.000 GMT+0900,1.53792,1.54824,1.50233,1.5213,715030.014
10.02.2014 07:00:00.000 GMT+0900,1.52013,1.53185,1.49854,1.51524,575763.0299
17.02.2014 07:00:00.000 GMT+0900,1.51254,1.53866,1.50851,1.52952,547264.8594
24.02.2014 07:00:00.000 GMT+0900,1.5289,1.54924,1.51815,1.54504,578590.361
03.03.2014 07:00:00.000 GMT+0900,1.54653,1.54985,1.51481,1.52898,575903.6098
10.03.2014 06:00:00.000 GMT+0900,1.53482,1.55369,1.53103,1.53943,566579.3901
17.03.2014 06:00:00.000 GMT+0900,1.54379,1.54481,1.51579,1.51778,490745.1003
24.03.2014 06:00:00.000 GMT+0900,1.51528,1.524,1.47792,1.48674,513211.8528
31.03.2014 06:00:00.000 GMT+0900,1.48869,1.49647,1.46952,1.47421,425292.1281
07.04.2014 06:00:00.000 GMT+0900,1.47448,1.48513,1.46533,1.47711,486864.74
14.04.2014 06:00:00.000 GMT+0900,1.47417,1.48373,1.46607,1.47907,388743.8397
21.04.2014 06:00:00.000 GMT+0900,1.47882,1.49444,1.47177,1.49105,402175.0605
28.04.2014 06:00:00.000 GMT+0900,1.49205,1.5022,1.4828,1.49505,498908.8314
05.05.2014 06:00:00.000 GMT+0900,1.49479,1.49954,1.46891,1.46902,489347.451
12.05.2014 06:00:00.000 GMT+0900,1.4683,1.47497,1.45641,1.46191,438310.8211
19.05.2014 06:00:00.000 GMT+0900,1.46068,1.48736,1.46059,1.47606,451067.1903
26.05.2014 06:00:00.000 GMT+0900,1.47432,1.47763,1.45819,1.46376,408114.7488
02.06.2014 06:00:00.000 GMT+0900,1.46433,1.47514,1.45119,1.46126,524566.9012
09.06.2014 06:00:00.000 GMT+0900,1.46065,1.46196,1.43589,1.43952,467926.0228
16.06.2014 06:00:00.000 GMT+0900,1.44105,1.45361,1.43855,1.44788,412329.1497
23.06.2014 06:00:00.000 GMT+0900,1.44878,1.45514,1.43813,1.44674,407061.7474
30.06.2014 06:00:00.000 GMT+0900,1.44768,1.46013,1.43989,1.45133,411702.9802
07.07.2014 06:00:00.000 GMT+0900,1.45137,1.45596,1.44306,1.44829,397304.4414
14.07.2014 06:00:00.000 GMT+0900,1.45002,1.45456,1.43737,1.43915,397365.0788
21.07.2014 06:00:00.000 GMT+0900,1.44003,1.44458,1.4206,1.42893,372881.9098
28.07.2014 06:00:00.000 GMT+0900,1.42934,1.44458,1.42712,1.44109,415700.9101
04.08.2014 06:00:00.000 GMT+0900,1.4422,1.44776,1.42722,1.44502,403551.5217
11.08.2014 06:00:00.000 GMT+0900,1.44539,1.44628,1.43197,1.43671,394930.6695
18.08.2014 06:00:00.000 GMT+0900,1.43737,1.43868,1.4198,1.42075,456614.047
25.08.2014 06:00:00.000 GMT+0900,1.41703,1.42206,1.40491,1.40584,493353.8498
01.09.2014 06:00:00.000 GMT+0900,1.40765,1.41723,1.38005,1.38044,501470.4413
08.09.2014 06:00:00.000 GMT+0900,1.38275,1.4346,1.38021,1.43391,655734.7871
15.09.2014 06:00:00.000 GMT+0900,1.43946,1.44388,1.42379,1.43638,647645.2114
22.09.2014 06:00:00.000 GMT+0900,1.43658,1.45623,1.43534,1.44613,702374.41
29.09.2014 06:00:00.000 GMT+0900,1.44848,1.45872,1.43451,1.4423,752944.7409
06.10.2014 06:00:00.000 GMT+0900,1.44138,1.45465,1.43136,1.45309,763142.3379
13.10.2014 06:00:00.000 GMT+0900,1.45281,1.47053,1.4442,1.45912,829732.7898
20.10.2014 06:00:00.000 GMT+0900,1.45513,1.46005,1.43626,1.44117,634853.0477
27.10.2014 06:00:00.000 GMT+0900,1.43963,1.44489,1.42221,1.4229,625422.1103
03.11.2014 07:00:00.000 GMT+0900,1.4284,1.45923,1.42704,1.44132,808447.709
10.11.2014 07:00:00.000 GMT+0900,1.44164,1.444,1.42262,1.43103,670909.8251
17.11.2014 07:00:00.000 GMT+0900,1.4271,1.46318,1.42456,1.42846,690033.5507
24.11.2014 07:00:00.000 GMT+0900,1.42438,1.47022,1.42364,1.46259,593750.4196
01.12.2014 07:00:00.000 GMT+0900,1.47135,1.48311,1.45905,1.47643,698214.9219
08.12.2014 07:00:00.000 GMT+0900,1.47894,1.51452,1.47497,1.51119,756361.0775
15.12.2014 07:00:00.000 GMT+0900,1.51269,1.53319,1.4978,1.50086,706017.5623
22.12.2014 07:00:00.000 GMT+0900,1.50033,1.5122,1.49702,1.49891,303327.4697
29.12.2014 07:00:00.000 GMT+0900,1.49866,1.50167,1.47653,1.48321,342115.2101
05.01.2015 07:00:00.000 GMT+0900,1.47986,1.48614,1.43978,1.44288,707398.6408
12.01.2015 07:00:00.000 GMT+0900,1.44248,1.46115,1.4005,1.40529,864691.203300001
19.01.2015 07:00:00.000 GMT+0900,1.40479,1.44074,1.39655,1.41555,806613.428899999
26.01.2015 07:00:00.000 GMT+0900,1.41391,1.46691,1.41079,1.45189,904472.5887
02.02.2015 07:00:00.000 GMT+0900,1.45808,1.48941,1.44756,1.45046,862222.0491
09.02.2015 07:00:00.000 GMT+0900,1.45516,1.48051,1.44228,1.46468,665237.6615
16.02.2015 07:00:00.000 GMT+0900,1.46552,1.47284,1.43854,1.45013,627184.0734
23.02.2015 07:00:00.000 GMT+0900,1.45152,1.4614,1.4314,1.43259,732286.1
02.03.2015 07:00:00.000 GMT+0900,1.43183,1.44428,1.39448,1.40477,652802.1102
09.03.2015 06:00:00.000 GMT+0900,1.40468,1.41404,1.37283,1.37403,923062.6311
16.03.2015 06:00:00.000 GMT+0900,1.37374,1.4065,1.37343,1.39106,863316.936
23.03.2015 06:00:00.000 GMT+0900,1.39271,1.4101,1.38196,1.40484,954927.6752
30.03.2015 06:00:00.000 GMT+0900,1.4072,1.4392,1.40369,1.436,805340.9522
06.04.2015 06:00:00.000 GMT+0900,1.43835,1.44445,1.37847,1.38038,732295.8909
13.04.2015 06:00:00.000 GMT+0900,1.38007,1.40198,1.37046,1.38768,806437.8398
20.04.2015 06:00:00.000 GMT+0900,1.38173,1.39767,1.37782,1.3892,782413.2939
27.04.2015 06:00:00.000 GMT+0900,1.38816,1.43544,1.36779,1.4263,843110.1119
04.05.2015 06:00:00.000 GMT+0900,1.42839,1.43511,1.40226,1.41213,780562.1897
11.05.2015 06:00:00.000 GMT+0900,1.41163,1.42564,1.39116,1.42415,820892.1311
18.05.2015 06:00:00.000 GMT+0900,1.42348,1.42769,1.3993,1.4054,761500.1001
25.05.2015 06:00:00.000 GMT+0900,1.40578,1.43785,1.39495,1.43658,672753.9608
01.06.2015 06:00:00.000 GMT+0900,1.43716,1.47123,1.42043,1.45637,894726.9873
08.06.2015 06:00:00.000 GMT+0900,1.45526,1.47687,1.44891,1.4567,845990.0701
15.06.2015 06:00:00.000 GMT+0900,1.4457,1.47363,1.44256,1.46031,775423.0689
22.06.2015 06:00:00.000 GMT+0900,1.46454,1.47323,1.44039,1.45749,726828.1108
29.06.2015 06:00:00.000 GMT+0900,1.4429,1.47923,1.43167,1.47774,806948.2018
06.07.2015 06:00:00.000 GMT+0900,1.4693,1.50703,1.46654,1.49734,839867.6388
13.07.2015 06:00:00.000 GMT+0900,1.49524,1.50166,1.46459,1.46844,879327.000600001
20.07.2015 06:00:00.000 GMT+0900,1.46676,1.51034,1.46573,1.50724,797514.6047
27.07.2015 06:00:00.000 GMT+0900,1.51012,1.52761,1.49615,1.50411,809480.6803
03.08.2015 06:00:00.000 GMT+0900,1.49811,1.50921,1.47278,1.47738,806439.2831
10.08.2015 06:00:00.000 GMT+0900,1.47817,1.53003,1.47771,1.50527,787976.2384
17.08.2015 06:00:00.000 GMT+0900,1.50649,1.55772,1.4992,1.5562,725131.7406
24.08.2015 06:00:00.000 GMT+0900,1.5586,1.6597,1.55608,1.55907,1111691.7159
31.08.2015 06:00:00.000 GMT+0900,1.56193,1.61518,1.55959,1.61299,873261.6732
07.09.2015 06:00:00.000 GMT+0900,1.61077,1.61753,1.57764,1.59856,883927.1787
14.09.2015 06:00:00.000 GMT+0900,1.59971,1.6066,1.56618,1.57,870974.0965
21.09.2015 06:00:00.000 GMT+0900,1.57015,1.61895,1.56011,1.59251,800844.5863
28.09.2015 06:00:00.000 GMT+0900,1.59069,1.62498,1.57406,1.58997,826157.2713
05.10.2015 06:00:00.000 GMT+0900,1.58971,1.59334,1.54532,1.5478,830730.3135
12.10.2015 06:00:00.000 GMT+0900,1.55219,1.58218,1.53974,1.56022,827563.0499
19.10.2015 06:00:00.000 GMT+0900,1.56425,1.57917,1.51892,1.52601,736366.6077
26.10.2015 06:00:00.000 GMT+0900,1.52386,1.5576,1.51659,1.5411,792580.1127
02.11.2015 07:00:00.000 GMT+0900,1.55053,1.55053,1.51054,1.5239,727944.3876
09.11.2015 07:00:00.000 GMT+0900,1.52617,1.52875,1.49852,1.51064,756720.1213
16.11.2015 07:00:00.000 GMT+0900,1.50756,1.51373,1.47012,1.47073,812215.8531
23.11.2015 07:00:00.000 GMT+0900,1.47088,1.48312,1.45868,1.4717,746473.6197
30.11.2015 07:00:00.000 GMT+0900,1.4719,1.49659,1.43494,1.48172,997584.4249
07.12.2015 07:00:00.000 GMT+0900,1.4806,1.53421,1.47905,1.52925,919393.8327
14.12.2015 07:00:00.000 GMT+0900,1.52445,1.53347,1.50316,1.51355,961300.3228
21.12.2015 07:00:00.000 GMT+0900,1.51309,1.5254,1.50284,1.50435,483133.1401
28.12.2015 07:00:00.000 GMT+0900,1.50453,1.51405,1.48628,1.48884,425164.0713
04.01.2016 07:00:00.000 GMT+0900,1.49136,1.5721,1.48699,1.57075,1013166.2813
11.01.2016 07:00:00.000 GMT+0900,1.56588,1.6076,1.53406,1.58972,1186575.3571
18.01.2016 07:00:00.000 GMT+0900,1.59561,1.60526,1.53397,1.54139,1225887.4688
25.01.2016 07:00:00.000 GMT+0900,1.53984,1.5705,1.52494,1.52842,1128032.6214
01.02.2016 07:00:00.000 GMT+0900,1.52849,1.57902,1.52836,1.57836,1167434.4863
08.02.2016 07:00:00.000 GMT+0900,1.57537,1.62517,1.56478,1.58305,1334016.9738
15.02.2016 07:00:00.000 GMT+0900,1.58101,1.5833,1.54719,1.55655,1044786.7697
22.02.2016 07:00:00.000 GMT+0900,1.55247,1.5583,1.51589,1.53333,999799.6081
29.02.2016 07:00:00.000 GMT+0900,1.53176,1.53828,1.47382,1.47896,1107925.7568
07.03.2016 07:00:00.000 GMT+0900,1.48376,1.50858,1.44664,1.47265,1147994.3735
14.03.2016 06:00:00.000 GMT+0900,1.47555,1.49402,1.46984,1.48166,1191375.275
21.03.2016 06:00:00.000 GMT+0900,1.48165,1.49255,1.46623,1.48601,853266.2898
28.03.2016 06:00:00.000 GMT+0900,1.48463,1.4974,1.47143,1.48273,965583.0452
04.04.2016 06:00:00.000 GMT+0900,1.48593,1.52019,1.48334,1.50845,957288.6005
11.04.2016 06:00:00.000 GMT+0900,1.51194,1.51591,1.45613,1.45963,918310.3573
18.04.2016 06:00:00.000 GMT+0900,1.47637,1.48031,1.44343,1.45526,960301.7262
25.04.2016 06:00:00.000 GMT+0900,1.45704,1.50782,1.45491,1.50475,1015947.269
02.05.2016 06:00:00.000 GMT+0900,1.50786,1.55667,1.49351,1.54721,935944.6216
09.05.2016 06:00:00.000 GMT+0900,1.5483,1.56033,1.53948,1.55475,798377.9514
16.05.2016 06:00:00.000 GMT+0900,1.55964,1.55965,1.53669,1.55332,783778.0094
23.05.2016 06:00:00.000 GMT+0900,1.55088,1.56456,1.5448,1.54563,725871.0756
30.05.2016 06:00:00.000 GMT+0900,1.54811,1.55414,1.52379,1.54233,747215.7158
06.06.2016 06:00:00.000 GMT+0900,1.54028,1.55134,1.51906,1.52527,722599.0928
13.06.2016 06:00:00.000 GMT+0900,1.52476,1.53653,1.51369,1.52428,769757.8189
20.06.2016 06:00:00.000 GMT+0900,1.52361,1.52985,1.4801,1.48462,996943.5796
27.06.2016 06:00:00.000 GMT+0900,1.48419,1.50473,1.48224,1.4846,978007.561999999
04.07.2016 06:00:00.000 GMT+0900,1.49263,1.49395,1.45883,1.45902,829963.8218
11.07.2016 06:00:00.000 GMT+0900,1.45947,1.46955,1.44793,1.45604,873897.8935
18.07.2016 06:00:00.000 GMT+0900,1.45459,1.47899,1.45214,1.46987,1645438.41
25.07.2016 06:00:00.000 GMT+0900,1.46985,1.48128,1.45251,1.46927,2484545.699
01.08.2016 06:00:00.000 GMT+0900,1.47063,1.4908,1.44945,1.45509,2017806.6044
08.08.2016 06:00:00.000 GMT+0900,1.45437,1.46043,1.44204,1.45818,1521497.605
15.08.2016 06:00:00.000 GMT+0900,1.45779,1.48887,1.45418,1.48399,1664823.086
22.08.2016 06:00:00.000 GMT+0900,1.48691,1.4879,1.46954,1.4801,1875784.9457
29.08.2016 06:00:00.000 GMT+0900,1.47938,1.48713,1.4723,1.47246,1990020.234
05.09.2016 06:00:00.000 GMT+0900,1.47372,1.49005,1.4579,1.48918,2098998.2042
12.09.2016 06:00:00.000 GMT+0900,1.48942,1.50957,1.48436,1.48855,2224132.5402
19.09.2016 06:00:00.000 GMT+0900,1.49018,1.49121,1.46316,1.47233,1962142.0155
26.09.2016 06:00:00.000 GMT+0900,1.4735,1.47808,1.45573,1.46738,2192891.58
03.10.2016 06:00:00.000 GMT+0900,1.46653,1.47788,1.45351,1.47567,2081315.3641
10.10.2016 06:00:00.000 GMT+0900,1.46868,1.47525,1.43928,1.43928,1868148.4627
17.10.2016 06:00:00.000 GMT+0900,1.43872,1.44755,1.41835,1.42992,1523994.2388
24.10.2016 06:00:00.000 GMT+0900,1.42954,1.44849,1.41273,1.44496,814387.7001
31.10.2016 06:00:00.000 GMT+0900,1.44732,1.45579,1.42987,1.45154,935486.0197
07.11.2016 07:00:00.000 GMT+0900,1.43968,1.48815,1.40739,1.4382,1321192.5421
